,Unnamed: 0,rank,City,Country,Population,Prev,Growth,Area,GDP,Traffic_Index,CO2_Emission_Index,Temp_Jan,Temp_Feb,Temp_Mar,Temp_Apr,Temp_May,Temp_Jun,Temp_Jul,Temp_Aug,Temp_Sep,Temp_Oct,Temp_Nov,Temp_Dec,Temp_Avg,AQI_Avg,O3_Avg,SO2_Avg,PM2.5_Avg,PM10_Avg,CO_Avg,NO2_Avg,NO_Avg,NOX_Avg,C6H6_Avg,NMHC_Avg,GDP_Per_Capita,AQI_Max,AQI_Min,dominant_pollutant
923,923,924,Bauchi,Nigeria,620800,597679,0.0387,,,307.47,7925.7,22.0,26.0,29.0,32.0,32.0,30.0,28.0,27.0,28.0,29.0,26.0,22.0,28.0,,,,,,,,,,,,2346.8323,,,
924,924,925,Geneva,Switzerland,620131,613373,0.011,15.93,,91.86,2046.53,2.0,3.0,7.0,10.0,15.0,18.0,20.0,20.0,16.0,12.0,6.0,3.0,11.0,48.56,14.993333333333334,0.08666666666666667,12.313333333333333,6.773333333333333,204.17333333333335,14.086666666666666,7.38,2.6733333333333333,0.0,0.0,84986.8063,67.0,28.0,PM2.5
925,925,926,Enshi,China,619178,586667,0.0554,,,154.61,3442.37,,,,,,,,,,,,,,,,,,,,,,,,,10710.3777,,,
926,926,927,Anshun,China,619116,600121,0.0317,9.269,,154.61,3442.37,,,,,,,,,,,,,,56.688741721854306,15.589403973509933,0.37748344370860926,15.390728476821192,42.88741721854305,424.19867549668874,33.728476821192054,19.655629139072847,41.735099337748345,0.0,0.0,10710.3777,74.0,37.0,PM2.5
927,927,928,Colombo,Sri Lanka,619001,612535,0.0106,37.31,,272.63,7417.02,27.0,28.0,29.0,29.0,30.0,29.0,29.0,29.0,28.0,28.0,28.0,27.0,28.0,44.26973684210526,20.49342105263158,0.4144736842105263,11.0,23.013157894736842,89.88157894736842,17.80921052631579,0.29605263157894735,0.4934210526315789,0.0,0.0,4183.8723,63.0,13.0,PM2.5
928,928,929,Sihui,China,618859,591080,0.047,,,154.61,3442.37,,,,,,,,,,,,,,,,,,,,,,,,,10710.3777,,,
929,929,930,Hanzhong,China,618109,605327,0.0211,,,154.61,3442.37,,,,,,,,,,,,,,,,,,,,,,,,,10710.3777,,,
930,930,931,Ujjain,India,617812,607055,0.0177,151.8,,205.21,6005.35,18.0,21.0,26.0,30.0,32.0,30.0,26.0,25.0,26.0,26.0,23.0,20.0,25.0,148.69281045751634,37.98039215686274,1.8300653594771241,67.52941176470588,159.0392156862745,696.9542483660131,30.633986928104576,4.699346405228758,15.398692810457517,0.2679738562091503,0.0,2337.9495,185.0,42.0,PM2.5
931,931,932,Gothenburg,Sweden,617781,610521,0.0119,447.8,84.4,101.05,2457.77,,,,,,,,,,,,,,70.61437908496733,15.594771241830065,0.29411764705882354,21.80392156862745,34.568627450980394,177.20261437908496,24.869281045751634,0.0457516339869281,0.0784313725490196,0.0,0.0,56762.8353,161.0,59.0,PM2.5
932,932,933,Jinzhong,China,617236,599611,0.0294,,,154.61,3442.37,,,,,,,,,,,,,,,,,,,,,,,,,10710.3777,,,
933,933,934,Patiala,India,616590,599186,0.029,155.4,,205.21,6005.35,13.0,17.0,22.0,28.0,32.0,33.0,31.0,30.0,29.0,26.0,20.0,15.0,25.0,155.90131578947367,12.513157894736842,2.1710526315789473,71.73684210526316,172.05263157894737,810.671052631579,31.50657894736842,4149.973684210527,12.460526315789474,1990.907894736842,0.0,2337.9495,182.0,115.0,PM2.5
934,934,935,Zahedan,Iran,616511,609873,0.0109,55.7,,215.39,7161.07,7.0,10.0,15.0,20.0,25.0,28.0,29.0,27.0,23.0,19.0,13.0,9.0,19.0,165.0,41.0,4.5,76.5,172.0,729.5,37.0,1476.0,5.0,1068.0,0.0,5829.7217,,,PM2.5
935,935,936,Bilaspur,India,616394,599812,0.0276,205,,205.21,6005.35,18.0,21.0,25.0,29.0,32.0,30.0,26.0,26.0,26.0,24.0,21.0,18.0,25.0,133.41830065359477,15.49673202614379,5.0588235294117645,51.35294117647059,109.88888888888889,644.0326797385621,14.313725490196079,17.163398692810457,35.26143790849673,2.816993464052288,0.0,2337.9495,166.0,81.0,PM2.5
936,936,937,Louisville,United States,615924,616781,-0.0014,1.030,72.093,151.34,7301.07,2.0,4.0,9.0,15.0,20.0,24.0,26.0,26.0,22.0,15.0,9.0,4.0,15.0,61.87581699346405,19.96078431372549,0.5555555555555556,17.77124183006536,40.28104575163399,284.0457516339869,22.640522875816995,0.08496732026143791,0.33986928104575165,0.026143790849673203,0.0,66678.0263,164.0,21.0,PM2.5
937,937,938,San Jose del Monte,Philippines,615815,607692,0.0134,165.1,,192.88,6379.59,27.0,28.0,28.0,29.0,28.0,28.0,27.0,27.0,27.0,28.0,28.0,28.0,28.0,59.57236842105263,36.38815789473684,0.39473684210526316,16.388157894736842,33.19736842105263,171.86184210526315,24.532894736842106,0.0,0.0,0.0,0.0,3503.4562,74.0,51.0,PM2.5
938,938,939,Hillah,Iraq,615167,604149,0.0182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5996.5007,,,
939,939,940,Kryvyi Rih,Ukraine,613696,618706,-0.0081,,,142.87,3706.2,-4.0,-3.0,3.0,10.0,17.0,21.0,23.0,23.0,17.0,10.0,4.0,-1.0,10.0,,,,,,,,,,,,3385.801,,,
940,940,941,Yaroslavl,Russia,612502,612365,0.0002,205,,181.39,4341.94,-10.0,-9.0,-3.0,5.0,13.0,16.0,19.0,17.0,12.0,5.0,0.0,-5.0,5.0,60.86754966887417,20.225165562913908,3.1390728476821192,17.08609271523179,22.99337748344371,193.86092715231788,22.364238410596027,0.0,0.0,0.0,0.0,11427.845,94.0,44.0,PM2.5
941,941,942,Brighton,United Kingdom,612159,606909,0.0087,82.79,,132.6,4065.52,,,,,,,,,,,,,,50.052287581699346,23.50980392156863,0.8823529411764706,13.130718954248366,18.96732026143791,393.1503267973856,20.03267973856209,8.509803921568627,17.0718954248366,0.0,0.0,42914.5839,84.0,23.0,PM2.5
942,942,943,Feira De Santana,Brazil,609939,602128,0.013,1.304,,175.56,5556.94,23.0,23.0,23.0,23.0,21.0,20.0,19.0,21.0,23.0,24.0,23.0,23.0,22.0,26.07236842105263,19.157894736842106,0.993421052631579,6.309210526315789,10.263157894736842,108.48026315789474,2.8684210526315788,0.125,0.26973684210526316,0.0,0.0,9638.1461,65.0,18.0,PM2.5
943,943,944,Vladivostok,Russia,609632,609754,-0.0002,331.2,,181.39,4341.94,-13.0,-9.0,-2.0,6.0,11.0,15.0,19.0,21.0,16.0,9.0,-1.0,-10.0,5.0,27.0,16.666666666666668,1.0,6.0,10.333333333333334,100.66666666666667,2.3333333333333335,0.0,0.0,0.0,0.0,11427.845,,,PM2.5
944,944,945,Comilla,Bangladesh,609345,588772,0.0349,3.087,,258.31,5065.06,18.0,22.0,26.0,28.0,29.0,29.0,29.0,29.0,29.0,28.0,24.0,20.0,26.0,124.62251655629139,7.059602649006623,7.337748344370861,57.94701986754967,76.94039735099338,498.73509933774835,6.52317880794702,2.403973509933775,11.158940397350994,0.026490066225165563,0.0,2064.1719,227.0,24.0,PM2.5
945,945,946,Tlaxcala,Mexico,606590,596362,0.0172,,,176.1,7044.33,,,,,,,,,,,,,,,,,,,,,,,,,9962.5973,,,
946,946,947,Siping,China,604724,594482,0.0172,,,154.61,3442.37,,,,,,,,,,,,,,,,,,,,,,,,,10710.3777,,,
947,947,948,Sanhe,China,604549,576241,0.0491,,,154.61,3442.37,,,,,,,,,,,,,,,,,,,,,,,,,10710.3777,,,
948,948,949,Calabar,Nigeria,604546,579273,0.0436,406,,307.47,7925.7,27.0,28.0,28.0,27.0,27.0,26.0,26.0,25.0,26.0,26.0,26.0,27.0,27.0,164.8,3.8,7.2,86.6,98.0,456.8,8.2,2.2,10.2,0.2,0.0,2346.8323,,,PM2.5
949,949,950,Mathura,India,603301,588334,0.0254,39,,205.21,6005.35,15.0,19.0,25.0,30.0,35.0,34.0,31.0,30.0,30.0,27.0,22.0,17.0,26.0,169.45945945945945,14.655405405405405,5.25,94.79729729729729,149.22297297297297,918.831081081081,17.87162162162162,7.297297297297297,29.736486486486488,333.68918918918916,0.0,2337.9495,235.0,105.0,PM2.5
950,950,951,Abakaliki,Nigeria,601712,572028,0.0519,,,307.47,7925.7,29.0,29.0,29.0,28.0,28.0,27.0,26.0,26.0,26.0,27.0,27.0,27.0,27.0,,,,,,,,,,,,2346.8323,,,
951,951,952,Xinmi,China,600980,575696,0.0439,,,154.61,3442.37,1.0,4.0,10.0,16.0,22.0,26.0,28.0,26.0,21.0,17.0,9.0,3.0,15.0,,,,,,,,,,,,10710.3777,,,
952,952,953,Skopje,North Macedonia,600708,595275,0.0091,571.5,,92.6,2497.5,1.0,4.0,8.0,12.0,17.0,22.0,24.0,24.0,19.0,14.0,7.0,2.0,13.0,92.3112582781457,19.5364238410596,3.6887417218543046,32.079470198675494,37.19867549668874,747.364238410596,10.152317880794701,0.059602649006622516,0.3708609271523179,7.6158940397351,0.0,6578.1324,178.0,45.0,PM2.5
953,953,954,Makhachkala,Russia,600541,599792,0.0012,,,181.39,4341.94,0.0,1.0,5.0,10.0,17.0,23.0,25.0,25.0,21.0,14.0,8.0,4.0,13.0,,,,,,,,,,,,11427.845,,,
954,954,955,Tomsk,Russia,600254,595642,0.0077,297.2,,181.39,4341.94,-20.0,-17.0,-6.0,3.0,9.0,16.0,19.0,15.0,9.0,2.0,-8.0,-15.0,1.0,66.5,12.5,5.0,8.0,8.5,281.5,4.5,0.0,0.0,0.0,0.0,11427.845,,,PM2.5
955,955,956,Jingjiang,China,599221,577513,0.0376,,,154.61,3442.37,,,,,,,,,,,,,,,,,,,,,,,,,10710.3777,,,
956,956,957,Shishi,China,598547,585317,0.0226,,,154.61,3442.37,,,,,,,,,,,,,,,,,,,,,,,,,10710.3777,,,
957,957,958,Fuqing,China,597698,584631,0.0224,,,154.61,3442.37,,,,,,,,,,,,,,,,,,,,,,,,,10710.3777,,,
958,958,959,Sanliurfa,Turkey,596713,590522,0.0105,,,191.94,5939.33,,,,,,,,,,,,,,,,,,,,,,,,,9519.3901,,,
959,959,960,Leipzig,Germany,596230,591052,0.0088,297.6,,104.79,2405.51,1.0,1.0,5.0,9.0,13.0,16.0,19.0,18.0,14.0,9.0,5.0,2.0,9.0,57.75333333333333,5.026666666666666,0.42,16.633333333333333,28.52,291.1,17.44,22.32,20.566666666666666,1.3466666666666667,0.0,49548.2308,113.0,19.0,PM2.5
960,960,961,Agartala,India,595210,575073,0.035,76.51,,205.21,6005.35,18.0,22.0,26.0,28.0,29.0,29.0,29.0,29.0,29.0,28.0,24.0,20.0,26.0,125.7124183006536,6.366013071895424,7.254901960784314,57.790849673202615,90.94771241830065,498.52941176470586,17.99346405228758,2.588235294117647,11.313725490196079,0.0392156862745098,0.0,2337.9495,219.0,24.0,PM2.5
961,961,962,Xiantao,China,594155,588540,0.0095,,,154.61,3442.37,,,,,,,,,,,,,,,,,,,,,,,,,10710.3777,,,
962,962,963,Yichun Heilongjiang,China,593871,598465,-0.0077,,,154.61,3442.37,,,,,,,,,,,,,,,,,,,,,,,,,10710.3777,,,
963,963,964,Imphal,India,593524,575625,0.0311,,,205.21,6005.35,15.0,17.0,21.0,23.0,25.0,26.0,26.0,26.0,26.0,24.0,19.0,15.0,22.0,,,,,,,,,,,,2337.9495,,,
964,964,965,Daye,China,592972,578374,0.0252,,,154.61,3442.37,,,,,,,,,,,,,,,,,,,,,,,,,10710.3777,,,
965,965,966,Mbeya,Tanzania,592579,566065,0.0468,35.954,,,,20.0,20.0,20.0,19.0,17.0,15.0,15.0,16.0,18.0,20.0,21.0,20.0,18.0,140.5,7.0,5.0,51.5,76.0,431.5,30.0,1.5,7.0,0.0,0.0,1055.1162,,,PM2.5
966,966,967,Cenxi,China,592553,565509,0.0478,,,154.61,3442.37,,,,,,,,,,,,,,,,,,,,,,,,,10710.3777,,,
967,967,968,Kingston,Jamaica,592477,590940,0.0026,450.4,6.699,,,27.0,27.0,27.0,28.0,28.0,29.0,29.0,29.0,29.0,29.0,28.0,27.0,28.0,37.13157894736842,25.5,0.631578947368421,8.697368421052632,19.44078947368421,141.77631578947367,8.730263157894736,0.07894736842105263,0.0,0.0,0.0,5622.0642,73.0,21.0,PM2.5
968,968,969,Sangli,India,592117,583629,0.0145,118.2,,205.21,6005.35,22.0,24.0,26.0,28.0,28.0,25.0,24.0,24.0,24.0,24.0,23.0,22.0,24.0,122.64473684210526,22.960526315789473,2.5657894736842106,44.91447368421053,77.52631578947368,370.3355263157895,26.82236842105263,3.3815789473684212,9.532894736842104,0.7631578947368421,0.0,2337.9495,159.0,24.0,PM2.5
969,969,970,Cuiaba,Brazil,591522,588566,0.005,,,175.56,5556.94,28.0,28.0,28.0,28.0,26.0,26.0,25.0,28.0,29.0,30.0,29.0,28.0,28.0,,,,,,,,,,,,9638.1461,,,
970,970,971,Samarkand,Uzbekistan,591252,578762,0.0216,120,,,,3.0,4.0,9.0,15.0,20.0,25.0,26.0,25.0,21.0,15.0,9.0,4.0,15.0,138.5,45.0,4.5,48.5,85.5,339.5,26.5,2.0,6.0,0.5,0.0,1634.9124,,,PM2.5
971,971,972,Malaga,Spain,591091,590032,0.0018,398,,106.94,3282.98,12.0,13.0,15.0,16.0,19.0,23.0,26.0,26.0,24.0,20.0,16.0,13.0,19.0,53.63945578231292,32.3469387755102,0.9455782312925171,14.061224489795919,22.54421768707483,298.3741496598639,21.41496598639456,4.01360544217687,11.095238095238095,0.12244897959183673,0.0,32026.3789,71.0,34.0,PM2.5
972,972,973,Ibague,Colombia,590686,586187,0.0077,1.439,,198.24,4608.85,23.0,23.0,23.0,22.0,22.0,22.0,23.0,23.0,23.0,22.0,22.0,22.0,23.0,49.7682119205298,31.033112582781456,0.45695364238410596,12.62251655629139,16.874172185430464,199.6158940397351,4.76158940397351,0.039735099337748346,0.10596026490066225,0.0,0.0,6881.97,73.0,31.0,PM2.5
973,973,974,Dortmund,Germany,589748,589600,0.0003,280.7,,104.79,2405.51,3.0,3.0,6.0,10.0,13.0,16.0,19.0,18.0,15.0,11.0,7.0,4.0,11.0,56.29801324503311,10.198675496688741,1.2384105960264902,15.6158940397351,25.966887417218544,234.11258278145695,26.894039735099337,26.311258278145694,3.8609271523178808,0.0,0.0,49548.2308,90.0,37.0,PM2.5
974,974,975,Kagoshima,Japan,588413,591042,-0.0044,547.6,,134.01,1752.17,8.0,10.0,13.0,17.0,21.0,24.0,29.0,29.0,27.0,22.0,16.0,10.0,19.0,36.705882352941174,24.37908496732026,2.1633986928104574,8.627450980392156,11.718954248366012,265.281045751634,14.509803921568627,8.947712418300654,22.712418300653596,0.0,111.89542483660131,43596.8659,63.0,19.0,PM2.5
975,975,976,Cabimas,Venezuela,588348,578222,0.0175,157,,152.02,6464.9,,,,,,,,,,,,,,30.111842105263158,30.92763157894737,1.855263157894737,6.368421052631579,10.519736842105264,141.42105263157896,4.815789473684211,0.2631578947368421,0.6578947368421053,0.0,2.1710526315789473,2442.2962,52.0,16.0,O3
976,976,977,Qitaihe,China,588212,578992,0.0159,,,154.61,3442.37,,,,,,,,,,,,,,,,,,,,,,,,,10710.3777,,,
977,977,978,Milwaukee,United States,587721,588939,-0.0021,250.7,103.731,151.34,7301.07,-5.0,-3.0,2.0,8.0,14.0,20.0,23.0,22.0,18.0,11.0,4.0,-2.0,9.0,57.36184210526316,21.638157894736842,0.9802631578947368,16.282894736842106,44.44078947368421,280.20394736842104,22.776315789473685,0.3223684210526316,0.0,0.0,0.0,66678.0263,92.0,19.0,PM2.5
978,978,979,Catania,Italy,586049,585877,0.0003,,,132.76,4262.63,11.0,11.0,12.0,15.0,19.0,23.0,26.0,26.0,24.0,20.0,15.0,12.0,18.0,,,,,,,,,,,,34628.7455,,,
979,979,980,Samut Sakhon,Thailand,585964,578273,0.0133,10.33,,178.84,7162.56,29.0,29.0,30.0,30.0,30.0,29.0,29.0,29.0,29.0,28.0,29.0,29.0,29.0,163.40522875816993,28.705882352941178,8.5359477124183,82.83006535947712,131.63398692810458,1034.4052287581699,49.71895424836601,0.006535947712418301,0.0,0.0,0.0,7825.9378,215.0,54.0,PM2.5
980,980,981,Likasi,DR Congo,585678,567839,0.0314,,,,,27.0,27.0,27.0,28.0,27.0,25.0,24.0,25.0,26.0,27.0,27.0,26.0,26.0,,,,,,,,,,,,568.0465,,,
981,981,982,Beira,Mozambique,584989,569911,0.0265,633,,,,27.0,27.0,27.0,25.0,23.0,21.0,20.0,22.0,23.0,25.0,26.0,27.0,24.0,186.5,3.5,10.5,128.5,172.5,1314.5,67.0,0.0,0.0,0.0,0.0,506.6062,,,PM2.5
982,982,983,Hamadan,Iran,584645,577808,0.0118,,,215.39,7161.07,-2.0,2.0,7.0,12.0,16.0,22.0,25.0,24.0,20.0,14.0,6.0,1.0,12.0,,,,,,,,,,,,5829.7217,,,
983,983,984,Shuozhou,China,584272,563456,0.0369,,,154.61,3442.37,,,,,,,,,,,,,,,,,,,,,,,,,10710.3777,,,
984,984,985,Tonghua,China,584209,572967,0.0196,,,154.61,3442.37,,,,,,,,,,,,,,,,,,,,,,,,,10710.3777,,,
985,985,986,Djibouti,Djibouti,583695,576157,0.0131,23.200,,,,26.0,26.0,28.0,30.0,33.0,36.0,38.0,37.0,34.0,31.0,29.0,27.0,31.0,,,,,,,,,,,,2593.3284,,,
986,986,987,Essen,Germany,581579,582128,-0.0009,210.3,,104.79,2405.51,3.0,4.0,7.0,10.0,14.0,16.0,19.0,18.0,15.0,11.0,7.0,4.0,11.0,53.205298013245034,11.218543046357615,1.3112582781456954,14.317880794701987,24.079470198675498,254.66887417218544,23.271523178807946,18.516556291390728,0.0,0.0,0.0,49548.2308,79.0,33.0,PM2.5
987,987,988,Toulon,France,581264,579095,0.0037,,,125.7,3189.0,9.0,9.0,11.0,13.0,17.0,21.0,23.0,24.0,20.0,17.0,13.0,10.0,16.0,,,,,,,,,,,,43958.7034,,,
988,988,989,Dresden,Germany,580877,575476,0.0094,328.8,,104.79,2405.51,-1.0,0.0,4.0,10.0,14.0,17.0,19.0,18.0,14.0,9.0,5.0,0.0,9.0,56.56521739130435,7.63768115942029,0.6159420289855072,16.42753623188406,26.81159420289855,383.27536231884056,15.72463768115942,12.840579710144928,16.507246376811594,1.434782608695652,0.0,49548.2308,88.0,8.0,PM2.5
989,989,990,Juiz De Fora,Brazil,580874,575481,0.0094,,,175.56,5556.94,24.0,25.0,24.0,22.0,19.0,19.0,18.0,19.0,20.0,21.0,22.0,23.0,21.0,,,,,,,,,,,,9638.1461,,,
990,990,991,Bouake,Ivory Coast,580586,571876,0.0152,71.79,,,,27.0,29.0,29.0,29.0,28.0,27.0,26.0,26.0,27.0,27.0,28.0,26.0,28.0,71.0,4.5,0.25,17.75,27.0,324.25,13.0,12.25,15.75,1.5,0.0,1843.8192,,,PM2.5
991,991,992,Pereira,Colombia,580225,579620,0.001,,,198.24,4608.85,23.0,23.0,23.0,22.0,22.0,22.0,23.0,23.0,23.0,22.0,22.0,22.0,23.0,,,,,,,,,,,,6881.97,,,
992,992,993,Udaipur,India,580191,569224,0.0193,37,,205.21,6005.35,20.0,23.0,28.0,32.0,35.0,33.0,30.0,29.0,30.0,29.0,25.0,22.0,28.0,168.20437956204378,21.021897810218977,5.532846715328467,88.1094890510949,159.91970802919707,747.7810218978102,36.21897810218978,18.32116788321168,57.76642335766423,1.5474452554744527,0.0,2337.9495,335.0,109.0,PM2.5
993,993,994,Sanmenxia,China,579273,561369,0.0319,,,154.61,3442.37,,,,,,,,,,,,,,,,,,,,,,,,,10710.3777,,,
994,994,995,Vellore,India,578956,569048,0.0174,87.92,,205.21,6005.35,25.0,27.0,29.0,31.0,33.0,32.0,31.0,30.0,30.0,29.0,27.0,26.0,29.0,119.66428571428571,17.807142857142857,4.4,46.80714285714286,87.68571428571428,572.8642857142858,24.385714285714286,4.357142857142857,13.45,0.6071428571428571,0.0,2337.9495,160.0,57.0,PM2.5
995,995,996,Dongyang,China,578734,566083,0.0223,,,154.61,3442.37,,,,,,,,,,,,,,,,,,,,,,,,,10710.3777,,,
996,996,997,Ardabil,Iran,578222,567912,0.0182,,,215.39,7161.07,-1.0,1.0,5.0,10.0,15.0,18.0,20.0,20.0,17.0,12.0,6.0,1.0,10.0,,,,,,,,,,,,5829.7217,,,
997,997,998,Thoothukkudi,India,577945,560930,0.0303,353,,205.21,6005.35,,,,,,,,,,,,,,84.22302158273381,5.611510791366906,1.9928057553956835,28.0431654676259,46.69064748201439,232.36690647482015,13.928057553956835,3.2949640287769784,11.035971223021583,1.4532374100719425,0.0,2337.9495,113.0,53.0,PM2.5
998,998,999,Bloemfontein,South Africa,577560,567029,0.0186,236.2,,191.55,9718.01,,,,,,,,,,,,,,30.735714285714284,27.307142857142857,1.292857142857143,6.178571428571429,17.02857142857143,127.16428571428571,1.6571428571428573,0.04285714285714286,0.12142857142857143,0.014285714285714285,0.0,6440.942,151.0,17.0,O3
999,999,1000,Xinyi,China,577474,559613,0.0319,,,154.61,3442.37,,,,,,,,,,,,,,,,,,,,,,,,,10710.3777,,,
1000,1000,1001,Udon Thani,Thailand,576666,570115,0.0115,47.7,,178.84,7162.56,,,,,,,,,,,,,,103.30935251798562,33.9136690647482,1.5971223021582734,37.35971223021583,60.79136690647482,836.1438848920864,17.776978417266186,0.0,0.0,0.0,0.0,7825.9378,163.0,22.0,PM2.5
1001,1001,1002,Ogbomosho,Nigeria,576557,551474,0.0455,,,307.47,7925.7,,,,,,,,,,,,,,,,,,,,,,,,,2346.8323,,,
1002,1002,1003,Jalgaon,India,576506,564540,0.0212,68.24,,205.21,6005.35,21.0,24.0,28.0,31.0,33.0,29.0,26.0,26.0,26.0,26.0,24.0,22.0,26.0,159.65714285714284,21.6,15.714285714285714,75.82142857142857,110.62857142857143,669.1928571428572,25.478571428571428,3.7928571428571427,19.507142857142856,3.607142857142857,0.0,2337.9495,177.0,47.0,PM2.5
1003,1003,1004,Hebi,China,576427,565986,0.0184,,,154.61,3442.37,,,,,,,,,,,,,,,,,,,,,,,,,10710.3777,,,
1004,1004,1005,Zaoyang,China,576057,562379,0.0243,3.277,,154.61,3442.37,,,,,,,,,,,,,,151.3021582733813,20.359712230215827,4.9784172661870505,71.53237410071942,112.74820143884892,865.7913669064748,22.8705035971223,0.05755395683453238,0.35251798561151076,0.050359712230215826,0.0,10710.3777,197.0,107.0,PM2.5
1005,1005,1006,Yiyang Hunan,China,576041,558615,0.0312,12.144,,154.61,3442.37,,,,,,,,,,,,,,152.61428571428573,28.97142857142857,5.335714285714285,72.13571428571429,135.5142857142857,595.2785714285715,14.264285714285714,4.55,15.957142857142857,1.7857142857142858,0.0,10710.3777,197.0,80.0,PM2.5
1006,1006,1007,Gaya,India,575652,565253,0.0184,,,205.21,6005.35,16.0,20.0,25.0,31.0,33.0,33.0,30.0,30.0,29.0,26.0,22.0,17.0,26.0,,,,,,,,,,,,2337.9495,,,
1007,1007,1008,Baltimore,United States,575584,584537,-0.0153,239,215.487,151.34,7301.07,1.0,2.0,7.0,12.0,18.0,23.0,26.0,24.0,20.0,14.0,8.0,3.0,13.0,57.669064748201436,21.41007194244604,0.18705035971223022,16.093525179856115,37.16546762589928,237.15107913669064,29.9568345323741,8.683453237410072,27.892086330935253,0.0,0.0,66678.0263,87.0,25.0,PM2.5
1008,1008,1009,Yazd,Iran,575105,565449,0.0171,,,215.39,7161.07,7.0,10.0,15.0,21.0,27.0,31.0,33.0,31.0,27.0,22.0,13.0,8.0,20.0,,,,,,,,,,,,5829.7217,,,
1009,1009,1010,Tirunelveli,India,574000,565735,0.0146,,,205.21,6005.35,28.0,28.0,29.0,29.0,29.0,28.0,27.0,28.0,28.0,28.0,28.0,28.0,28.0,,,,,,,,,,,,2337.9495,,,
1010,1010,1011,Zhaodong,China,572358,550240,0.0402,,,154.61,3442.37,,,,,,,,,,,,,,,,,,,,,,,,,10710.3777,,,
1011,1011,1012,Dengfeng,China,571083,540789,0.056,,,154.61,3442.37,,,,,,,,,,,,,,,,,,,,,,,,,10710.3777,,,
1012,1012,1013,Matamoros,Mexico,570752,562755,0.0142,,,176.1,7044.33,17.0,19.0,21.0,24.0,27.0,29.0,30.0,30.0,28.0,25.0,21.0,18.0,24.0,,,,,,,,,,,,9962.5973,,,
1013,1013,1014,Kitchener,Canada,570681,562466,0.0146,136.9,21.175,139.81,5337.14,-6.0,-6.0,-1.0,6.0,13.0,18.0,20.0,19.0,15.0,9.0,3.0,-3.0,7.0,50.457142857142856,21.37142857142857,1.2428571428571429,13.714285714285714,26.742857142857144,298.2,15.614285714285714,11.728571428571428,26.12142857142857,0.0,0.0,48137.4033,94.0,24.0,PM2.5
1014,1014,1015,Poza Rica de Hidalgo,Mexico,570576,564578,0.0106,64,,176.1,7044.33,13.0,14.0,16.0,18.0,18.0,17.0,17.0,17.0,16.0,15.0,14.0,14.0,16.0,51.27857142857143,24.65714285714286,5.7214285714285715,13.628571428571428,21.514285714285716,173.27857142857144,6.507142857142857,0.5,1.0642857142857143,0.0,0.0,9962.5973,73.0,31.0,PM2.5
1015,1015,1016,Oujda,Morocco,570257,558524,0.021,96.4,,134.7,3419.85,,,,,,,,,,,,,,30.131386861313867,31.773722627737225,1.9197080291970803,5.218978102189781,10.963503649635037,111.16058394160584,2.116788321167883,0.0,0.0,0.0,0.0,3455.7962,47.0,22.0,O3
1016,1016,1017,Santa Fe,Argentina,569991,562917,0.0126,,,169.84,4095.17,,,,,,,,,,,,,,,,,,,,,,,,,11300.1571,,,
1017,1017,1018,Cuito,Angola,569533,535407,0.0637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2841.6075,,,
1018,1018,1019,Orenburg,Russia,569029,568812,0.0004,259,,181.39,4341.94,-12.0,-12.0,-5.0,7.0,15.0,21.0,22.0,20.0,14.0,6.0,-3.0,-9.0,5.0,67.46428571428571,23.92142857142857,1.957142857142857,20.114285714285714,48.06428571428572,144.95714285714286,30.97142857142857,0.0,0.0,0.0,0.0,11427.845,86.0,52.0,PM2.5
1019,1019,1020,Cangzhou,China,568818,560962,0.014,,,154.61,3442.37,,,,,,,,,,,,,,,,,,,,,,,,,10710.3777,,,
1020,1020,1021,Jiaozhou,China,568186,551500,0.0303,,,154.61,3442.37,,,,,,,,,,,,,,,,,,,,,,,,,10710.3777,,,
1021,1021,1022,Kemerovo,Russia,567035,565759,0.0023,294.8,,181.39,4341.94,-17.0,-14.0,-6.0,2.0,11.0,16.0,19.0,16.0,9.0,2.0,-8.0,-14.0,2.0,66.0,25.09090909090909,1.3636363636363635,19.09090909090909,47.36363636363637,139.0,30.09090909090909,0.0,0.0,0.0,0.0,11427.845,,,PM2.5
1022,1022,1023,Bremen,Germany,566331,565354,0.0017,326.7,30.4,104.79,2405.51,2.0,2.0,5.0,9.0,13.0,15.0,18.0,17.0,15.0,10.0,7.0,4.0,10.0,73.55797101449275,8.746376811594203,0.13768115942028986,23.297101449275363,35.1231884057971,269.45652173913044,26.644927536231883,6.739130434782608,15.31159420289855,0.0,0.0,49548.2308,104.0,53.0,PM2.5
1023,1023,1024,Karbala,Iraq,565196,555073,0.0182,43.7,,,,4.0,6.0,10.0,15.0,21.0,26.0,29.0,29.0,25.0,19.0,11.0,7.0,17.0,68.11111111111111,7.555555555555555,0.0,20.11111111111111,31.22222222222222,274.6666666666667,24.333333333333332,6.777777777777778,17.88888888888889,0.0,0.0,5996.5007,,,PM2.5
1024,1024,1025,Al-Mansurah,Egypt,565015,555621,0.0169,,,235.07,8777.38,,,,,,,,,,,,,,,,,,,,,,,,,3178.2593,,,
1025,1025,1026,Weinan,China,564709,553302,0.0206,,,154.61,3442.37,,,,,,,,,,,,,,,,,,,,,,,,,10710.3777,,,
